InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1704402000000,1704403800000,44113.68000000,44589.04000000,44113.67000000,44411.10000000,1690.62192000,30,30,False
1704403800000,1704405600000,44411.10000000,44459.58000000,44244.75000000,44430.86000000,848.28287000,30,30,False
1704405600000,1704407400000,44430.86000000,44729.58000000,44417.61000000,44469.33000000,1519.53325000,30,30,False
1704407400000,1704409200000,44469.34000000,44469.34000000,44150.64000000,44318.00000000,951.28580000,30,30,False
1704409200000,1704411000000,44318.01000000,44355.22000000,44187.76000000,44313.00000000,553.62264000,30,30,False
1704411000000,1704412800000,44313.01000000,44328.15000000,44050.00000000,44151.10000000,754.85079000,30,30,False
1704412800000,1704414600000,44151.10000000,44248.47000000,44124.34000000,44219.02000000,773.46961000,30,30,False
1704414600000,1704416400000,44219.01000000,44233.09000000,43950.84000000,44211.10000000,991.30468000,30,30,False
1704416400000,1704418200000,44211.10000000,44284.00000000,43831.17000000,43897.89000000,1080.80824000,30,30,False
1704418200000,1704420000000,43897.89000000,43957.76000000,42450.00000000,43376.00000000,4221.24008000,30,30,False
1704420000000,1704421800000,43376.00000000,43972.86000000,43302.00000000,43302.00000000,2414.46712000,30,30,False
1704421800000,1704423600000,43302.00000000,43616.13000000,43302.00000000,43506.00000000,696.54134000,30,30,False
1704423600000,1704425400000,43506.01000000,43770.00000000,43498.87000000,43555.18000000,994.66458000,30,30,False
1704425400000,1704427200000,43555.19000000,43577.21000000,43409.79000000,43465.21000000,549.00699000,30,30,False
1704427200000,1704429000000,43465.21000000,43551.06000000,43187.89000000,43383.33000000,1070.41585000,30,30,False
1704429000000,1704430800000,43383.33000000,43629.99000000,43330.27000000,43589.88000000,719.64049000,30,30,False
1704430800000,1704432600000,43589.87000000,43655.27000000,43531.10000000,43634.99000000,429.51576000,30,30,False
1704432600000,1704434400000,43634.99000000,43723.13000000,43507.48000000,43644.15000000,517.83312000,30,30,False
1704434400000,1704436200000,43644.16000000,43734.90000000,43601.67000000,43601.68000000,421.47202000,30,30,False
1704436200000,1704438000000,43601.68000000,43926.00000000,43578.08000000,43844.82000000,690.89579000,30,30,False
1704438000000,1704439800000,43845.08000000,43926.00000000,43748.49000000,43874.99000000,632.61917000,30,30,False
1704439800000,1704441600000,43874.99000000,43875.00000000,43715.93000000,43777.47000000,467.21811000,30,30,False
1704441600000,1704443400000,43777.48000000,43947.99000000,43771.10000000,43887.59000000,469.94695000,30,30,False
1704443400000,1704445200000,43887.60000000,43911.45000000,43779.98000000,43911.44000000,519.60935000,30,30,False
1704445200000,1704447000000,43911.44000000,44324.80000000,43911.44000000,43975.46000000,1850.00056000,30,30,False
1704447000000,1704448800000,43975.47000000,44185.00000000,43964.03000000,44147.21000000,778.68940000,30,30,False
1704448800000,1704450600000,44147.22000000,44157.03000000,43868.46000000,43949.07000000,661.24356000,30,30,False
1704450600000,1704452400000,43949.06000000,43968.61000000,43433.00000000,43628.18000000,1215.64365000,30,30,False
1704452400000,1704454200000,43628.19000000,43914.02000000,43605.36000000,43858.40000000,881.22167000,30,30,False
1704454200000,1704456000000,43858.39000000,43916.80000000,43721.94000000,43771.34000000,679.28209000,30,30,False
1704456000000,1704457800000,43771.34000000,44110.07000000,43616.00000000,43926.04000000,1221.18689000,30,30,False
1704457800000,1704459600000,43926.04000000,43988.58000000,43812.84000000,43882.52000000,644.80424000,30,30,False
1704459600000,1704461400000,43882.52000000,44096.49000000,43844.11000000,43919.04000000,762.41293000,30,30,False
1704461400000,1704463200000,43919.04000000,43998.39000000,43721.06000000,43986.01000000,1231.84965000,30,30,False
1704463200000,1704465000000,43986.01000000,44062.36000000,43684.00000000,43724.00000000,1229.59909000,30,30,False
1704465000000,1704466800000,43724.00000000,43800.00000000,43100.00000000,43486.04000000,2353.68099000,30,30,False
1704466800000,1704468600000,43488.21000000,43801.10000000,43487.18000000,43690.63000000,1383.15235000,30,30,False
1704468600000,1704470400000,43690.64000000,43764.99000000,43355.54000000,43500.01000000,1217.59426000,30,30,False
1704470400000,1704472200000,43500.01000000,43592.64000000,43316.75000000,43384.23000000,914.55906000,30,30,False
1704472200000,1704474000000,43384.24000000,43518.89000000,43220.00000000,43225.99000000,1486.63313000,30,30,False
1704474000000,1704475800000,43225.99000000,43413.99000000,43100.46000000,43413.98000000,1509.93789000,30,30,False
1704475800000,1704477600000,43413.98000000,43627.57000000,43356.36000000,43609.53000000,1031.03713000,30,30,False
1704477600000,1704479400000,43609.52000000,43644.90000000,43418.00000000,43494.92000000,608.39688000,30,30,False
1704479400000,1704481200000,43494.91000000,43690.12000000,43462.10000000,43610.07000000,665.68967000,30,30,False
1704481200000,1704483000000,43610.08000000,43680.00000000,43527.00000000,43571.10000000,445.50623000,30,30,False
1704483000000,1704484800000,43571.09000000,43808.07000000,43520.15000000,43600.00000000,798.31614000,30,30,False
1704484800000,1704486600000,43600.00000000,43721.09000000,43599.99000000,43714.03000000,453.66005000,30,30,False
1704486600000,1704488400000,43714.03000000,44357.46000000,43714.03000000,43955.07000000,2047.03766000,30,30,False
1704488400000,1704490200000,43955.07000000,43971.10000000,43580.51000000,43788.77000000,1131.44551000,30,30,False
1704490200000,1704492000000,43788.77000000,43954.32000000,43714.40000000,43946.26000000,477.80362000,30,30,False
1704492000000,1704493800000,43946.26000000,43991.71000000,43847.20000000,43882.90000000,573.87520000,30,30,False
1704493800000,1704495600000,43882.89000000,44048.64000000,43764.42000000,43967.44000000,450.67565000,30,30,False
1704495600000,1704497400000,43967.44000000,44318.61000000,43967.44000000,44085.06000000,1247.99873000,30,30,False
1704497400000,1704499200000,44085.05000000,44156.48000000,43979.10000000,44145.11000000,461.65014000,30,30,False
1704499200000,1704501000000,44145.12000000,44214.42000000,44017.99000000,44041.12000000,537.32257000,30,30,False
1704501000000,1704502800000,44041.11000000,44120.40000000,43975.00000000,44068.80000000,342.28081000,30,30,False
1704502800000,1704504600000,44068.79000000,44094.40000000,43906.19000000,44002.05000000,479.43170000,30,30,False
1704504600000,1704506400000,44002.04000000,44047.88000000,43932.01000000,43970.64000000,378.06816000,30,30,False
1704506400000,1704508200000,43970.65000000,44009.24000000,43823.06000000,43894.00000000,476.94264000,30,30,False
1704508200000,1704510000000,43894.00000000,43957.01000000,43886.16000000,43909.31000000,241.13373000,30,30,False
1704510000000,1704511800000,43909.31000000,43943.88000000,43812.50000000,43914.39000000,303.46060000,30,30,False
1704511800000,1704513600000,43914.39000000,44018.57000000,43896.54000000,43931.10000000,364.82172000,30,30,False
1704513600000,1704515400000,43931.10000000,43971.10000000,43868.88000000,43898.03000000,211.93609000,30,30,False
1704515400000,1704517200000,43898.03000000,43932.17000000,43832.00000000,43850.00000000,210.42130000,30,30,False
1704517200000,1704519000000,43850.01000000,43871.10000000,43660.98000000,43673.99000000,564.50390000,30,30,False
1704519000000,1704520800000,43673.99000000,43780.62000000,43588.00000000,43698.72000000,610.15626000,30,30,False
1704520800000,1704522600000,43698.72000000,43700.34000000,43504.00000000,43582.29000000,818.72561000,30,30,False
1704522600000,1704524400000,43582.29000000,43659.49000000,43425.00000000,43454.70000000,840.83231000,30,30,False
1704524400000,1704526200000,43454.70000000,43615.76000000,43397.05000000,43605.99000000,567.96942000,30,30,False
1704526200000,1704528000000,43605.99000000,43668.02000000,43534.32000000,43653.20000000,418.25267000,30,30,False
1704528000000,1704529800000,43653.20000000,43744.37000000,43551.28000000,43702.00000000,426.12307000,30,30,False
