InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1642240800000,1642248000000,43061.70000000,43283.83000000,42958.67000000,43017.59000000,1308.16699000,120,120,False
1642248000000,1642255200000,43017.59000000,43039.72000000,42555.00000000,42906.51000000,2287.90962000,120,120,False
1642255200000,1642262400000,42906.51000000,43406.96000000,42735.16000000,43401.21000000,2692.63179000,120,120,False
1642262400000,1642269600000,43401.21000000,43564.15000000,43233.33000000,43383.26000000,2864.88582000,120,120,False
1642269600000,1642276800000,43383.26000000,43554.79000000,43243.39000000,43528.34000000,1705.29914000,120,120,False
1642276800000,1642284000000,43528.33000000,43800.00000000,43160.23000000,43296.72000000,2592.76927000,120,120,False
1642284000000,1642291200000,43296.72000000,43398.40000000,43071.11000000,43084.29000000,1358.87356000,120,120,False
1642291200000,1642298400000,43084.29000000,43153.63000000,42985.81000000,42996.99000000,1178.28842000,120,120,False
1642298400000,1642305600000,42996.99000000,43087.18000000,42838.00000000,42977.22000000,1605.00886000,120,120,False
1642305600000,1642312800000,42977.22000000,43123.43000000,42850.16000000,42958.69000000,1084.89785000,120,120,False
1642312800000,1642320000000,42953.17000000,43253.68000000,42925.88000000,43202.21000000,1179.21133000,120,120,False
1642320000000,1642327200000,43202.21000000,43305.00000000,43028.02000000,43074.99000000,2331.90908000,120,120,False
1642327200000,1642334400000,43074.99000000,43185.71000000,42759.00000000,42968.29000000,2376.62926000,120,120,False
1642334400000,1642341600000,42968.30000000,43187.87000000,42581.79000000,43129.54000000,2905.53556000,120,120,False
1642341600000,1642348800000,43129.54000000,43416.05000000,43026.70000000,43219.53000000,2419.67247000,120,120,False
1642348800000,1642356000000,43219.54000000,43475.00000000,43051.08000000,43071.88000000,1709.94025000,120,120,False
1642356000000,1642363200000,43071.88000000,43126.04000000,42790.02000000,42824.79000000,1580.47525000,120,120,False
1642363200000,1642370400000,42824.79000000,43117.05000000,42750.25000000,42951.01000000,1181.05252000,120,120,False
1642370400000,1642377600000,42951.02000000,43263.15000000,42940.00000000,43071.66000000,1049.73186000,120,120,False
1642377600000,1642384800000,43071.66000000,43176.18000000,42810.00000000,42894.05000000,1520.70692000,120,120,False
1642384800000,1642392000000,42894.05000000,43000.00000000,42624.11000000,42647.40000000,1546.45249000,120,120,False
1642392000000,1642399200000,42647.40000000,42807.95000000,42300.00000000,42664.68000000,2743.02338000,120,120,False
1642399200000,1642406400000,42664.68000000,42967.99000000,42643.00000000,42656.03000000,1573.05543000,120,120,False
1642406400000,1642413600000,42656.03000000,42900.00000000,42567.93000000,42838.94000000,2008.04061000,120,120,False
1642413600000,1642420800000,42838.94000000,42894.99000000,42629.56000000,42671.31000000,1513.21275000,120,120,False
1642420800000,1642428000000,42671.30000000,42793.16000000,42429.02000000,42646.38000000,2123.34609000,120,120,False
1642428000000,1642435200000,42646.37000000,42741.97000000,42385.00000000,42477.66000000,2055.04208000,120,120,False
1642435200000,1642442400000,42477.67000000,42538.47000000,41950.00000000,42110.83000000,4946.76548000,120,120,False
1642442400000,1642449600000,42110.84000000,42318.61000000,41822.74000000,42238.31000000,3166.04279000,120,120,False
1642449600000,1642456800000,42238.31000000,42306.96000000,41609.78000000,41724.20000000,2161.81754000,120,120,False
1642456800000,1642464000000,41724.19000000,42392.66000000,41540.42000000,42201.62000000,2204.58057000,120,120,False
1642464000000,1642471200000,42201.63000000,42436.66000000,42129.97000000,42260.90000000,2219.97735000,120,120,False
1642471200000,1642478400000,42260.90000000,42302.19000000,41972.71000000,42040.54000000,2330.38280000,120,120,False
1642478400000,1642485600000,42040.53000000,42191.02000000,41886.25000000,42097.25000000,2427.13671000,120,120,False
1642485600000,1642492800000,42097.25000000,42337.30000000,41951.14000000,42061.94000000,1707.97932000,120,120,False
1642492800000,1642500000000,42065.42000000,42065.42000000,41453.00000000,41903.48000000,4146.93549000,120,120,False
1642500000000,1642507200000,41903.48000000,42050.00000000,41694.54000000,41854.14000000,1876.34088000,120,120,False
