InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1704816000000,1704823200000,46868.08000000,46975.00000000,46632.01000000,46715.99000000,3694.95165000,120,120,False
1704823200000,1704830400000,46716.00000000,46890.00000000,46500.00000000,46876.01000000,3615.53134000,120,120,False
1704830400000,1704837600000,46876.00000000,47972.00000000,44748.67000000,45439.44000000,18455.29322000,120,120,False
1704837600000,1704844800000,45439.44000000,46261.09000000,45295.19000000,46110.00000000,7521.69235000,120,120,False
1704844800000,1704852000000,46110.00000000,46249.14000000,45622.00000000,45929.30000000,4853.28632000,120,120,False
1704852000000,1704859200000,45929.30000000,46211.95000000,45882.41000000,46117.10000000,2111.23997000,120,120,False
1704859200000,1704866400000,46117.10000000,46186.00000000,45890.58000000,45975.99000000,2214.08720000,120,120,False
1704866400000,1704873600000,45975.99000000,46065.85000000,45734.56000000,45757.98000000,2227.21414000,120,120,False
1704873600000,1704880800000,45757.98000000,45861.10000000,45320.53000000,45661.42000000,4905.51908000,120,120,False
1704880800000,1704888000000,45661.43000000,45731.10000000,45000.00000000,45515.89000000,3465.59378000,120,120,False
1704888000000,1704895200000,45515.88000000,45662.01000000,44300.36000000,45118.01000000,10058.93113000,120,120,False
1704895200000,1704902400000,45118.00000000,45630.70000000,44800.00000000,45546.40000000,7460.41885000,120,120,False
1704902400000,1704909600000,45546.39000000,46449.00000000,45173.97000000,46401.89000000,8949.10829000,120,120,False
1704909600000,1704916800000,46401.88000000,46666.00000000,45840.00000000,46489.18000000,8859.40383000,120,120,False
1704916800000,1704924000000,46489.19000000,46504.92000000,44800.00000000,45946.00000000,18817.25696000,120,120,False
1704924000000,1704931200000,45946.00000000,47695.93000000,45760.45000000,46653.99000000,15989.35248000,120,120,False
1704931200000,1704938400000,46654.00000000,46750.00000000,46296.46000000,46506.94000000,4631.99266000,120,120,False
1704938400000,1704945600000,46506.93000000,46622.39000000,46200.00000000,46502.16000000,3332.92234000,120,120,False
1704945600000,1704952800000,46502.17000000,46507.08000000,45896.23000000,46070.00000000,3798.29759000,120,120,False
1704952800000,1704960000000,46070.00000000,46166.99000000,45618.10000000,46101.40000000,3753.57576000,120,120,False
